account_id,customer_id,branch_id,account_type,open_date,current_balance,account_status
A012363,C01365,BR001,Savings,2023-03-23,2302199.6,Active
A012364,C05750,BR049,Current,2025-02-23,4734386.85,Active
A012365,C06710,BR049,Savings,2023-05-23,257500355.82,Active
A012366,C07052,BR038,Credit,2025-12-14,100635119.35,Active
A012367,C04410,BR049,Savings,2025-04-24,9856419.92,Active
A012368,C02861,BR003,Credit,2022-04-09,3861995.18,Inactive
A012369,C02018,BR034,Current,2022-01-18,14339203.21,Active
A012370,C08281,BR008,Savings,2026-02-21,32989979.85,Active
A012371,C06769,BR039,Current,2026-04-19,123892602.92,Inactive
A012372,C05076,BR001,Savings,2021-09-22,68148922.08,Active
A012373,C02903,BR013,Current,2024-11-23,7377979.24,Inactive
A012374,C03385,BR016,Current,2025-03-22,10088645.42,Closed
A012375,C07571,BR021,Savings,2021-11-25,28559144.24,Active
A012376,C08171,BR039,Credit,2024-04-05,7650156.83,Active
A012377,C02656,BR038,Savings,2023-09-22,12651498.55,Active
A012378,C06434,BR027,Current,2026-08-23,61869710.91,Active
A012379,C07506,BR004,Savings,2025-02-15,77610602.37,Active
A012380,C04668,BR041,Savings,2022-05-01,122198601.28,Inactive
A012381,C07692,BR029,Current,2025-07-25,14468511.13,Active
A012382,C01170,BR023,Savings,2024-12-07,67165877.59,Active
A012383,C01860,BR018,Savings,2021-08-12,19545846.83,Active
A012384,C06668,BR018,Current,2021-07-28,5127847.23,Active
A012385,C05669,BR044,Savings,2024-09-17,173099236.35,Active
A012386,C06477,BR009,Savings,2026-05-25,11884434.12,Active
A012387,C07405,BR038,Savings,2022-03-31,29983212.66,Active
A012388,C05280,BR011,Current,2026-08-14,2789573.73,Active
A012389,C07547,BR042,Savings,2021-07-17,6856109.9,Active
A012390,C05706,BR033,Current,2025-04-22,18166058.11,Active
A012391,C06792,BR038,Current,2024-06-21,21015518.03,Active
A012392,C04344,BR029,Credit,2024-12-23,10067373.17,Active
A012393,C07124,BR006,Current,2023-05-08,152945946.03,Active
A012394,C03279,BR021,Savings,2025-10-30,36125775.37,Active
A012395,C01520,BR043,Savings,2026-02-22,1442535.5,Active
A012396,C05665,BR007,Savings,2021-02-10,18804442.06,Inactive
A012397,C01950,BR017,Savings,2022-01-17,42103330.69,Active
A012398,C08347,BR049,Savings,2024-03-12,42415639.06,Inactive
A012399,C06410,BR046,Current,2026-08-19,32206238.19,Active
A012400,C00604,BR020,Current,2026-01-24,9701646.87,Active
A012401,C05952,BR042,Current,2026-02-25,132780932.44,Active
A012402,C00179,BR045,Savings,2025-10-29,9082643.77,Active
A012403,C06056,BR001,Savings,2024-04-17,16319457.21,Active
A012404,C05274,BR034,Savings,2026-07-16,8456186.34,Active
A012405,C01423,BR013,Current,2023-04-06,6274784.83,Active
A012406,C08720,BR024,Savings,2020-12-07,170858244.53,Closed
A012407,C04971,BR038,Savings,2020-07-22,751832311.34,Active
A012408,C08198,BR032,Savings,2026-02-13,15166308.37,Active
A012409,C02338,BR018,Current,2022-07-15,194872165.4,Active
A012410,C03871,BR003,Current,2026-08-29,530738647.31,Active
A012411,C07249,BR049,Savings,2024-04-12,246300490.53,Active
A012412,C00216,BR038,Savings,2022-09-16,28861391.15,Active
A012413,C05251,BR037,Savings,2026-07-17,642525059.22,Active
A012414,C08670,BR011,Current,2021-01-06,13621642.42,Active
A012415,C03454,BR015,Savings,2022-09-11,3886632636.89,Active
A012416,C05928,BR010,Savings,2021-01-29,16415217.11,Active
A012417,C07461,BR013,Credit,2026-07-06,20098200.35,Closed
A012418,C01374,BR018,Current,2022-04-03,18587271.77,Active
A012419,C09248,BR041,Current,2026-03-21,6836093.25,Active
A012420,C05925,BR046,Credit,2020-08-27,33840808.23,Active
A012421,C08471,BR033,Savings,2024-08-13,26808087.32,Active
A012422,C02592,BR029,Current,2021-02-28,300282060.48,Active
A012423,C08995,BR050,Savings,2026-08-16,42969971.1,Active
A012424,C03118,BR004,Current,2022-09-02,393497114.87,Inactive
A012425,C09539,BR026,Credit,2026-04-08,8980568.21,Active
A012426,C03289,BR037,Savings,2026-02-04,138863221.35,Active
A012427,C00967,BR016,Current,2025-04-25,23402966.14,Active
A012428,C01429,BR006,Savings,2026-02-01,157090720.35,Inactive
A012429,C09821,BR049,Savings,2024-07-09,58583111.63,Active
A012430,C01897,BR047,Current,2026-08-02,11767125.85,Active
A012431,C09227,BR027,Savings,2026-01-08,13253075.81,Active
A012432,C03476,BR028,Current,2023-09-29,13725587.25,Active
A012433,C05631,BR001,Current,2026-06-28,34114187.43,Active
A012434,C07846,BR038,Savings,2026-04-13,280579368.46,Active
A012435,C08369,BR046,Credit,2023-02-02,72671956.99,Active
A012436,C00834,BR028,Savings,2026-04-03,23899804.74,Active
A012437,C02637,BR020,Savings,2022-01-29,237304544.97,Active
A012438,C06474,BR001,Savings,2026-07-14,8290030.54,Active
A012439,C09164,BR018,Credit,2024-12-10,804829866.57,Active
A012440,C06560,BR001,Current,2024-08-16,358077440.05,Active
A012441,C04184,BR001,Credit,2023-12-16,15109115.6,Active
A012442,C00807,BR011,Savings,2021-08-03,9293042.67,Inactive
A012443,C07634,BR041,Savings,2025-02-13,14280481.24,Inactive
A012444,C05639,BR038,Current,2023-05-25,8996956.2,Active
A012445,C06415,BR048,Savings,2019-10-28,207519363.63,Active
A012446,C03952,BR021,Savings,2023-04-22,132154109.96,Active
A012447,C00433,BR050,Savings,2026-04-11,13042785.29,Active
A012448,C09202,BR021,Savings,2026-01-08,70063290.01,Active
A012449,C07551,BR039,Current,2025-07-14,16147892.34,Active
A012450,C07547,BR018,Savings,2023-03-09,14933664.25,Active
A012451,C00704,BR041,Savings,2026-07-17,40942609.15,Active
A012452,C00988,BR035,Current,2022-05-25,76501768.01,Active
A012453,C03568,BR039,Savings,2023-07-20,7923948.8,Active
A012454,C09733,BR019,Savings,2026-06-25,73117255.42,Active
A012455,C01023,BR002,Current,2020-05-12,8312693.16,Inactive
A012456,C07232,BR018,Savings,2024-10-23,28890725.46,Inactive
A012457,C07678,BR037,Savings,2021-09-29,12487494.36,Inactive
A012458,C03385,BR016,Current,2024-04-16,67148666.29,Active
A012459,C00172,BR030,Savings,2026-04-13,53999816.8,Inactive
A012460,C01248,BR038,Credit,2025-01-01,88281307.65,Active
A012461,C07234,BR015,Savings,2026-08-19,11905027.57,Active
A012462,C08771,BR033,Current,2026-05-06,497579628.3,Active
A012463,C07197,BR006,Credit,2020-02-10,35186099.51,Active
A012464,C09357,BR022,Savings,2026-02-10,24402240.9,Active
A012465,C02710,BR021,Savings,2023-10-03,2954747.46,Active
A012466,C05490,BR037,Savings,2023-12-09,22374893.17,Active
A012467,C02414,BR004,Current,2024-06-21,6681534.57,Active
A012468,C09575,BR009,Savings,2021-03-04,11707560.84,Active
A012469,C00335,BR028,Savings,2023-01-16,26036868.44,Active
A012470,C06012,BR005,Current,2026-08-02,6124159.21,Active
A012471,C04325,BR044,Savings,2022-09-26,37818885.99,Closed
A012472,C05285,BR032,Current,2025-02-07,62468129.89,Active
A012473,C05761,BR015,Current,2025-11-20,85182848.04,Active
A012474,C09849,BR032,Current,2026-08-15,15847194.19,Active
A012475,C05187,BR022,Current,2026-07-17,58693230.42,Active
A012476,C09703,BR040,Current,2022-02-05,39102780.65,Active
A012477,C02168,BR035,Savings,2026-03-31,9199656.4,Active
A012478,C01889,BR007,Savings,2026-01-05,5294653.93,Active
A012479,C05309,BR018,Current,2025-11-06,16427423.29,Active
A012480,C04849,BR014,Savings,2020-01-31,53206280.92,Active
A012481,C04615,BR043,Current,2020-06-20,53081327.85,Active
A012482,C06607,BR050,Savings,2024-11-28,12311858.01,Active
A012483,C07221,BR016,Current,2025-11-07,11795605.35,Active
A012484,C04275,BR037,Savings,2023-03-04,4910282.29,Active
A012485,C08767,BR042,Savings,2025-06-15,20976941.52,Active
A012486,C03839,BR018,Credit,2018-11-28,5863064.24,Active
A012487,C04421,BR033,Credit,2022-05-25,21370249.22,Active
A012488,C01398,BR002,Savings,2025-05-03,556688888.65,Inactive
A012489,C09492,BR005,Current,2024-07-12,47335192.97,Active
A012490,C03326,BR008,Savings,2024-01-22,32243424.98,Closed
A012491,C06625,BR004,Savings,2026-07-30,12038981.58,Active
A012492,C01053,BR003,Current,2026-07-14,4623052.7,Active
A012493,C07859,BR002,Savings,2020-01-06,51639148.33,Active
A012494,C00909,BR039,Current,2025-02-07,7165470.62,Active
A012495,C03398,BR050,Current,2025-01-12,22504305.22,Inactive
A012496,C00558,BR001,Savings,2026-08-24,21087612.45,Active
A012497,C02171,BR029,Savings,2025-12-05,20478958.42,Active
A012498,C06579,BR026,Savings,2024-12-28,20197114.22,Active
A012499,C01525,BR041,Savings,2026-06-04,40564580.69,Active
A012500,C09608,BR003,Savings,2023-09-18,58039852.25,Active
A012501,C02923,BR033,Savings,2021-03-07,156241211.37,Active
A012502,C05708,BR038,Current,2026-05-16,21935264.35,Active
A012503,C02302,BR049,Savings,2025-11-17,31467122.48,Active
A012504,C07594,BR048,Savings,2025-06-15,40332964.88,Active
A012505,C06029,BR009,Savings,2025-02-27,25381371.58,Active
A012506,C06926,BR015,Current,2026-06-20,3019535.2,Active
A012507,C01935,BR018,Savings,2025-12-29,19668400.04,Closed
A012508,C02902,BR038,Savings,2024-12-25,5171220.65,Active
A012509,C04301,BR015,Current,2020-04-01,7490419.31,Active
A012510,C02304,BR005,Current,2023-11-29,4851054.55,Active
A012511,C01317,BR027,Credit,2019-05-19,95040310.79,Active
A012512,C05384,BR007,Savings,2021-07-15,36639956.87,Active
A012513,C04936,BR017,Current,2026-08-20,19815495.25,Active
A012514,C05086,BR026,Savings,2026-07-19,21635092.31,Active
A012515,C06458,BR019,Savings,2026-07-07,400334429.45,Active
A012516,C05041,BR040,Savings,2022-11-20,604310393.94,Closed
A012517,C06473,BR026,Savings,2026-03-03,21795830.55,Active
A012518,C02166,BR047,Savings,2023-04-17,1709108.08,Active
A012519,C05329,BR021,Credit,2025-06-25,30972372.31,Active
A012520,C03338,BR044,Savings,2026-01-04,664380298.38,Active
A012521,C04977,BR008,Current,2025-03-29,11225634.26,Inactive
A012522,C08780,BR003,Current,2026-08-22,72137049.31,Active
A012523,C04950,BR049,Current,2025-10-05,18211065.82,Active
A012524,C08244,BR013,Savings,2025-03-16,19479815.84,Active
A012525,C07440,BR044,Credit,2025-09-04,10545122.33,Inactive
A012526,C04562,BR013,Savings,2024-04-24,91169138.09,Inactive
A012527,C04745,BR005,Current,2021-12-18,35357919.82,Active
A012528,C09388,BR041,Current,2026-06-01,102111726.92,Active
A012529,C05708,BR038,Current,2025-09-23,16870611.43,Active
A012530,C04441,BR024,Current,2026-05-27,19593172.16,Active
A012531,C04496,BR036,Credit,2024-10-15,7760285.32,Active
A012532,C02742,BR009,Savings,2025-09-10,10043609.53,Active
A012533,C09258,BR024,Savings,2024-01-23,72733115.77,Active
A012534,C08937,BR037,Current,2023-07-05,38483309.56,Inactive
A012535,C03498,BR025,Savings,2022-03-29,141924760.83,Active
A012536,C02677,BR039,Savings,2025-04-05,70212957.68,Active
A012537,C02376,BR037,Current,2024-09-21,4553377.48,Active
A012538,C02591,BR021,Savings,2024-12-28,5202099.14,Active
A012539,C09143,BR046,Savings,2025-02-28,36223806.81,Active
A012540,C07613,BR048,Savings,2026-01-25,47805395.14,Active
A012541,C06947,BR019,Savings,2026-08-23,81876852.52,Active
A012542,C08916,BR030,Savings,2024-05-08,421290.4,Active
A012543,C07627,BR017,Current,2026-07-12,8274900.29,Active
A012544,C09116,BR046,Savings,2026-05-24,19617953.13,Active
A012545,C04348,BR023,Savings,2026-06-01,7304713.41,Active
A012546,C08345,BR004,Current,2025-03-27,405870474.36,Active
A012547,C06408,BR038,Savings,2024-05-31,68504165.95,Active
A012548,C00559,BR047,Savings,2023-01-20,46944049.52,Active
A012549,C06656,BR030,Savings,2023-12-01,28650302.38,Active
A012550,C01249,BR027,Current,2025-01-11,14246208.17,Active
A012551,C01079,BR043,Savings,2019-02-23,56585852.27,Active
A012552,C08265,BR033,Current,2024-11-21,135972485.85,Active
A012553,C02854,BR030,Savings,2026-02-28,15307852.36,Active
A012554,C07548,BR007,Current,2025-07-10,15733839.15,Active
A012555,C04287,BR015,Current,2020-09-02,27009150.22,Active
A012556,C03718,BR025,Savings,2021-03-10,48514143.17,Active
A012557,C04247,BR034,Savings,2018-05-06,27372492.2,Active
A012558,C03875,BR022,Current,2022-06-04,6216435.85,Active
A012559,C03495,BR035,Current,2026-01-12,18552710.18,Closed
A012560,C05612,BR015,Savings,2026-08-31,20864581.93,Active
A012561,C04841,BR039,Savings,2023-02-17,21862229.2,Active
A012562,C02233,BR023,Current,2024-06-12,118416916.27,Active
A012563,C02723,BR027,Credit,2026-03-21,24784811.94,Active
A012564,C01195,BR002,Current,2026-05-06,9106748.46,Active
A012565,C04296,BR013,Credit,2021-08-17,28636108.03,Active
A012566,C03868,BR025,Current,2025-04-06,7457512.18,Active
A012567,C06942,BR003,Current,2022-12-16,26896257.72,Active
A012568,C04200,BR036,Savings,2021-10-08,5739504.75,Active
A012569,C01639,BR038,Savings,2026-05-28,6524482.61,Active
A012570,C04453,BR014,Current,2023-04-20,151565511.99,Active
A012571,C09079,BR046,Credit,2025-08-13,3425579.44,Active
A012572,C02691,BR022,Current,2025-04-28,5992128.6,Active
A012573,C09767,BR040,Savings,2024-03-07,33393715.77,Inactive
A012574,C05776,BR012,Current,2026-06-10,48438326.87,Active
A012575,C09369,BR009,Savings,2026-04-04,3702097.96,Active
A012576,C03496,BR032,Current,2022-04-15,9961574.26,Active
A012577,C05110,BR020,Savings,2025-04-12,22566984.47,Active
A012578,C05153,BR021,Savings,2026-07-14,3467493.47,Active
A012579,C06536,BR014,Savings,2023-01-17,32159196.16,Active
A012580,C07752,BR046,Current,2025-06-01,4736344.09,Active
A012581,C07581,BR014,Savings,2025-12-27,10931661.35,Active
A012582,C05848,BR031,Savings,2026-05-07,10820452.71,Active
A012583,C07139,BR011,Current,2020-05-18,9572535.53,Active
A012584,C00784,BR013,Savings,2024-04-23,76452179.88,Active
A012585,C06483,BR012,Savings,2023-02-02,27963455.14,Active
A012586,C09807,BR005,Current,2022-07-28,14518285.68,Active
A012587,C06705,BR022,Savings,2024-04-08,52355399.41,Active
A012588,C08057,BR039,Current,2026-04-19,110186095.54,Active
A012589,C00365,BR024,Current,2020-12-07,17705249.61,Active
A012590,C08920,BR033,Current,2026-03-12,50067602.52,Active
A012591,C08910,BR008,Savings,2024-10-21,82404300.83,Active
A012592,C08664,BR048,Current,2023-09-25,8216761.87,Inactive
A012593,C04389,BR015,Savings,2024-11-16,43641543.3,Inactive
A012594,C05039,BR047,Savings,2024-12-30,28579542.72,Active
A012595,C02972,BR037,Savings,2023-05-28,21447696.41,Active
A012596,C03514,BR049,Savings,2025-08-28,27781043.77,Active
A012597,C05580,BR002,Current,2021-05-06,24932022.02,Active
A012598,C02729,BR028,Savings,2022-11-20,7376319.44,Active
A012599,C00134,BR040,Savings,2025-04-10,33417367.34,Active
A012600,C07926,BR017,Savings,2025-11-27,64955450.47,Active
A012601,C06413,BR036,Savings,2025-12-03,153312620.95,Active
A012602,C02993,BR049,Savings,2025-07-08,13571295.17,Active
A012603,C09400,BR038,Savings,2026-05-27,99607832.02,Active
A012604,C03770,BR004,Credit,2021-08-08,19739713.97,Active
A012605,C08673,BR018,Current,2025-11-21,28749216.35,Active
A012606,C00008,BR049,Savings,2025-10-13,4056876.34,Active
A012607,C07527,BR017,Credit,2023-08-29,4250055.45,Inactive
A012608,C02220,BR007,Current,2026-06-18,25672461.83,Active
A012609,C02976,BR028,Credit,2025-11-26,19948225.12,Active
A012610,C01807,BR019,Current,2026-07-11,8065012.67,Active
A012611,C05225,BR038,Savings,2025-03-21,20075443.03,Active
A012612,C07737,BR046,Current,2025-11-08,29858050.07,Active
A012613,C03450,BR037,Current,2022-08-31,786056986.95,Inactive
A012614,C05871,BR047,Savings,2026-06-24,42832934.77,Active
A012615,C09785,BR018,Current,2026-01-14,575808589.98,Closed
A012616,C06131,BR018,Savings,2026-03-22,84349416.73,Active
A012617,C03281,BR037,Current,2026-02-06,9143724.21,Active
A012618,C00342,BR007,Current,2025-08-04,5258791.3,Active
A012619,C04670,BR028,Current,2023-08-06,13694469.96,Active
A012620,C05676,BR034,Current,2020-09-27,175936765.92,Active
A012621,C08099,BR003,Savings,2022-02-11,7900268.31,Active
A012622,C06562,BR004,Current,2024-09-25,4829026.47,Active
A012623,C08763,BR015,Savings,2026-05-28,18316103.45,Active
A012624,C00744,BR017,Current,2026-04-21,61444306.59,Active
A012625,C06342,BR030,Current,2026-07-14,23014108.96,Active
A012626,C01556,BR025,Savings,2025-01-05,21622387.49,Active
A012627,C09592,BR009,Savings,2026-06-10,18022516.72,Active
A012628,C05101,BR026,Current,2025-11-11,514726048.93,Active
A012629,C00768,BR005,Savings,2022-06-02,28991845.82,Inactive
A012630,C01105,BR028,Savings,2024-09-11,5471743.98,Active
A012631,C03047,BR008,Savings,2025-07-30,21650734.06,Active
A012632,C05433,BR037,Savings,2026-05-14,14365582.0,Active
A012633,C00788,BR017,Savings,2026-07-23,31279259.28,Active
A012634,C00588,BR044,Current,2021-10-01,29573645.75,Active
A012635,C06429,BR038,Savings,2025-05-08,21555101.88,Active
A012636,C04300,BR034,Credit,2023-05-09,26208616.45,Active
A012637,C09619,BR037,Current,2024-08-21,38461071.32,Active
A012638,C09126,BR016,Current,2026-02-28,32595812.97,Active
A012639,C00506,BR021,Savings,2025-12-19,97657524.72,Active
A012640,C01880,BR002,Current,2023-06-25,184772999.98,Active
A012641,C08613,BR035,Savings,2021-08-30,35864448.77,Active
A012642,C09181,BR015,Savings,2023-12-04,71601841.57,Active
A012643,C01275,BR045,Savings,2025-08-18,55508157.13,Active
A012644,C00658,BR044,Savings,2022-08-11,6102858.87,Active
A012645,C01232,BR010,Credit,2026-08-16,101523043.78,Active
A012646,C04024,BR036,Savings,2026-08-31,7426254.72,Active
A012647,C08323,BR018,Current,2022-01-01,14434887.45,Active
A012648,C01637,BR034,Savings,2025-01-25,9528616.77,Active
A012649,C08171,BR004,Savings,2026-04-18,11096363.15,Active
A012650,C00481,BR043,Savings,2022-12-07,155538475.38,Active
A012651,C08474,BR050,Credit,2023-10-06,10359185.88,Active
A012652,C01911,BR045,Current,2026-06-29,29634431.12,Active
A012653,C06903,BR029,Current,2026-06-24,12425214.96,Active
A012654,C01514,BR033,Current,2025-02-12,154101570.76,Active
A012655,C07254,BR011,Savings,2024-06-06,9705789.73,Active
A012656,C00778,BR047,Current,2026-07-03,18411139.26,Active
A012657,C02060,BR040,Current,2021-02-20,24804097.01,Active
A012658,C04206,BR026,Credit,2026-03-25,8419925.99,Inactive
A012659,C04563,BR018,Current,2025-09-04,136214512.44,Active
A012660,C07029,BR027,Savings,2026-02-23,25862732.57,Active
A012661,C07720,BR023,Credit,2026-03-28,12519324.84,Active
A012662,C06909,BR001,Current,2026-04-28,49105079.07,Active
A012663,C00911,BR011,Savings,2025-11-18,16142065.36,Active
A012664,C03464,BR025,Savings,2022-11-11,5670355.38,Closed
A012665,C03479,BR038,Savings,2026-02-02,62420042.15,Active
A012666,C09477,BR004,Credit,2022-06-22,494197963.33,Inactive
A012667,C00920,BR004,Savings,2025-03-22,13980469.88,Active
A012668,C03701,BR038,Current,2024-08-16,34633883.15,Active
A012669,C00143,BR037,Current,2026-05-22,8421924.61,Active
A012670,C07086,BR041,Current,2026-04-15,35618135.21,Active
A012671,C07241,BR011,Savings,2025-01-02,13516940.41,Active
A012672,C02650,BR025,Credit,2025-12-20,87470989.45,Active
A012673,C00612,BR003,Savings,2025-04-30,22931675.55,Active
A012674,C01655,BR006,Current,2026-05-29,28463771.21,Active
A012675,C05190,BR047,Current,2020-08-24,10412393.06,Active
A012676,C01126,BR013,Current,2025-08-23,9240548.82,Active
A012677,C08216,BR027,Savings,2025-09-06,34966211.69,Active
A012678,C01073,BR024,Savings,2025-03-26,26582668.1,Active
A012679,C02619,BR029,Current,2023-12-02,32358309.42,Active
A012680,C02254,BR019,Savings,2025-08-09,6016144.3,Active
A012681,C01913,BR048,Savings,2024-08-08,11569433.32,Active
A012682,C07400,BR009,Savings,2026-03-30,15310442.7,Active
A012683,C07769,BR011,Savings,2025-09-05,35535717.31,Active
A012684,C01393,BR017,Savings,2026-06-08,233315832.79,Active
A012685,C09820,BR001,Savings,2022-08-29,16954207.03,Active
A012686,C01385,BR037,Current,2021-10-06,12177096.81,Inactive
A012687,C05827,BR020,Current,2024-10-09,4726076.26,Active
A012688,C07263,BR031,Credit,2023-04-06,86286667.75,Active
A012689,C01058,BR038,Savings,2022-04-20,341884303.41,Active
A012690,C03413,BR019,Savings,2023-05-09,982487080.89,Active
A012691,C04779,BR045,Savings,2021-12-10,17252151.12,Active
A012692,C05603,BR020,Current,2025-11-26,98927880.09,Active
A012693,C03559,BR014,Current,2026-05-07,8647213.34,Active
A012694,C03736,BR001,Savings,2025-11-13,62304377.9,Active
A012695,C00293,BR026,Current,2023-10-27,88707643.45,Active
A012696,C08874,BR033,Savings,2025-09-02,394824209.55,Active
A012697,C06594,BR022,Current,2023-09-10,33671444.95,Active
A012698,C01501,BR045,Savings,2023-04-12,32385686.4,Active
A012699,C03868,BR034,Savings,2021-06-09,22748600.46,Active
A012700,C06040,BR038,Current,2024-08-11,6744539.8,Active
A012701,C02115,BR018,Savings,2025-05-09,6951225.29,Active
A012702,C02921,BR039,Savings,2024-04-18,7372353.75,Active
A012703,C04794,BR047,Current,2019-06-27,18110039.13,Active
A012704,C03030,BR042,Savings,2025-12-11,2965344.92,Active
A012705,C02138,BR029,Savings,2023-08-07,14924887.82,Active
A012706,C00776,BR014,Savings,2021-12-08,214449983.97,Inactive
A012707,C02597,BR023,Savings,2025-01-22,25572333.1,Active
A012708,C03411,BR004,Credit,2024-08-18,62584478.93,Active
A012709,C02830,BR023,Savings,2022-11-29,49069999.75,Active
A012710,C08269,BR024,Credit,2026-06-30,28577578.13,Active
A012711,C03039,BR036,Current,2022-05-14,19161335.91,Active
A012712,C05645,BR013,Current,2025-05-24,67324480.2,Active
A012713,C06237,BR008,Savings,2023-06-12,52968903.74,Active
A012714,C05584,BR012,Credit,2025-02-28,372054201.36,Active
A012715,C07281,BR038,Savings,2026-07-30,11770787.07,Active
A012716,C06406,BR024,Savings,2026-05-11,28093938.94,Active
A012717,C02002,BR025,Current,2024-01-23,40487183.93,Active
A012718,C04398,BR034,Savings,2021-09-28,5024120.12,Active
A012719,C05442,BR030,Credit,2026-04-09,33918240.38,Active
A012720,C07858,BR033,Savings,2020-01-07,44101559.79,Active
A012721,C05291,BR038,Savings,2026-04-19,17127842.49,Active
A012722,C06010,BR038,Savings,2023-09-19,6066183.7,Active
A012723,C04999,BR047,Savings,2022-10-18,32938806.33,Active
A012724,C03739,BR034,Savings,2020-05-03,19715365.0,Active
A012725,C00708,BR022,Current,2024-12-21,87413244.55,Active
A012726,C02234,BR006,Savings,2022-02-15,12426221.28,Active
A012727,C04512,BR018,Current,2026-01-31,36416187.92,Active
A012728,C02013,BR014,Current,2026-06-16,4706679.4,Active
A012729,C07955,BR046,Current,2022-01-13,45826945.2,Active
A012730,C04541,BR045,Savings,2025-08-20,31924643.9,Active
A012731,C01692,BR011,Credit,2025-06-01,54137556.39,Inactive
A012732,C07395,BR021,Savings,2024-07-29,36470891.71,Inactive
A012733,C06734,BR036,Savings,2025-08-04,13857292.83,Active
A012734,C03304,BR022,Savings,2026-05-10,5877602.55,Active
A012735,C05634,BR014,Savings,2024-12-16,9266519.78,Active
A012736,C02467,BR001,Savings,2022-12-29,23317901.34,Active
A012737,C08212,BR018,Savings,2020-11-30,7180226.84,Active
A012738,C05178,BR049,Savings,2023-10-19,21088740.67,Active
A012739,C04895,BR001,Savings,2022-11-14,14437773.01,Active
A012740,C09535,BR030,Savings,2022-08-24,12543192.51,Inactive
A012741,C01437,BR002,Savings,2026-07-09,7953148.34,Active
A012742,C03735,BR002,Current,2024-02-28,23135016.3,Active
A012743,C07160,BR039,Current,2025-06-23,404883610.8,Active
A012744,C07758,BR044,Savings,2025-12-23,20315382.45,Active
A012745,C05992,BR038,Savings,2022-07-25,6785577.16,Inactive
A012746,C08417,BR018,Savings,2021-01-17,9789378.63,Active
A012747,C05602,BR048,Savings,2024-09-17,51509021.36,Active
A012748,C04882,BR038,Savings,2025-04-24,37926442.65,Active
A012749,C05032,BR038,Savings,2026-08-09,4574560.15,Active
A012750,C04361,BR015,Credit,2018-07-10,14017984.21,Closed
A012751,C04983,BR029,Current,2021-05-23,1120911755.34,Active
A012752,C09714,BR013,Savings,2022-05-26,12615338.35,Active
A012753,C01186,BR029,Savings,2025-11-19,12096251.97,Active
A012754,C05119,BR011,Current,2026-05-26,35953998.52,Active
A012755,C09422,BR040,Current,2026-05-02,33039558.85,Active
A012756,C07687,BR034,Credit,2025-01-13,31699245.44,Active
A012757,C05116,BR044,Current,2025-12-21,12163776.57,Active
A012758,C07964,BR031,Current,2024-05-01,25491896.42,Closed
A012759,C00250,BR032,Savings,2021-04-25,49592847.13,Active
A012760,C04758,BR017,Current,2022-12-06,14413297.85,Active
A012761,C03196,BR038,Savings,2018-08-30,10862565.32,Active
A012762,C04997,BR037,Savings,2026-08-09,40129363.07,Active
A012763,C01722,BR022,Current,2025-11-10,77045953.57,Active
A012764,C08949,BR037,Credit,2024-05-24,81455275.92,Active
A012765,C08925,BR050,Savings,2025-04-23,11116616.84,Active
A012766,C01702,BR038,Credit,2021-11-30,12047028.13,Active
A012767,C02923,BR002,Current,2020-06-02,38924076.86,Active
A012768,C01646,BR048,Savings,2021-01-27,16485678.93,Active
A012769,C06025,BR018,Savings,2023-12-18,148211159.35,Active
A012770,C03510,BR007,Current,2023-04-17,9842831.74,Active
A012771,C02193,BR019,Current,2025-08-14,26283833.11,Active
A012772,C07724,BR017,Savings,2023-03-13,20491950.06,Active
A012773,C03530,BR049,Credit,2022-04-09,3523564.63,Active
A012774,C04307,BR046,Savings,2021-07-10,240142198.94,Active
A012775,C08018,BR022,Savings,2024-08-21,37379759.71,Active
A012776,C05509,BR045,Current,2024-10-25,6953902.84,Closed
A012777,C05479,BR008,Savings,2026-07-12,33608571.16,Inactive
A012778,C02571,BR007,Current,2023-10-22,50356529.74,Active
A012779,C01372,BR032,Savings,2026-07-16,42702700.83,Active
A012780,C02555,BR022,Savings,2024-08-03,7464089.45,Active
A012781,C08387,BR044,Savings,2021-02-18,2088889.45,Active
A012782,C01568,BR026,Savings,2025-09-26,16643040.06,Active
A012783,C00052,BR011,Savings,2025-05-14,18060050.34,Active
A012784,C07641,BR014,Current,2025-10-07,90339571.9,Active
A012785,C00760,BR044,Savings,2025-11-08,22134179.54,Active
A012786,C08414,BR006,Current,2022-11-24,56509813.93,Inactive
A012787,C03361,BR020,Savings,2025-07-25,5740109.11,Active
A012788,C09046,BR038,Savings,2026-01-13,13888053.82,Active
A012789,C07894,BR013,Savings,2024-06-15,21477986.19,Active
A012790,C07112,BR009,Savings,2025-10-02,10027900.98,Active
A012791,C01575,BR033,Savings,2021-12-20,15750356.85,Active
A012792,C02638,BR024,Current,2026-05-10,301923749.54,Closed
A012793,C08697,BR037,Savings,2024-01-05,11031580.34,Active
A012794,C03400,BR022,Savings,2026-01-28,3315570.67,Active
A012795,C00773,BR036,Current,2024-04-29,30169745.9,Active
A012796,C06964,BR003,Savings,2026-08-19,19288467.1,Active
A012797,C03429,BR030,Savings,2022-01-30,3822316.27,Active
A012798,C05119,BR011,Savings,2026-05-29,21118831.76,Active
A012799,C09927,BR017,Savings,2026-06-29,39786280.84,Active
A012800,C03181,BR009,Savings,2026-08-31,21351203.82,Active
